,Sentence #,Word,POS,Tag
1,Sentence: 1815,the,DT,O
2,Sentence: 1815,other,JJ,O
3,Sentence: 1815,hand,NN,O
4,Sentence: 1815,",",",",O
5,Sentence: 1815,if,IN,O
6,Sentence: 1815,the,DT,O
7,Sentence: 1815,documents,NNS,O
8,Sentence: 1815,matching,VBG,O
9,Sentence: 1815,w,NNS,O
10,Sentence: 1815,do,VBP,O
11,Sentence: 1815,not,RB,O
12,Sentence: 1815,share,NN,O
13,Sentence: 1815,a,DT,O
14,Sentence: 1815,common,JJ,O
15,Sentence: 1815,topic,NN,O
16,Sentence: 1815,",",",",O
17,Sentence: 1815,then,RB,O
18,Sentence: 1815,this,DT,O
19,Sentence: 1815,set,NN,O
20,Sentence: 1815,of,IN,O
21,Sentence: 1815,documents,NNS,O
22,Sentence: 1815,is,VBZ,O
23,Sentence: 1815,analogous,JJ,O
24,Sentence: 1815,to,TO,O
25,Sentence: 1815,a,DT,O
26,Sentence: 1815,random,JJ,O
27,Sentence: 1815,sample,NN,O
28,Sentence: 1815,from,IN,O
29,Sentence: 1815,the,DT,O
30,Sentence: 1815,document,NN,O
31,Sentence: 1815,collection,NN,O
32,Sentence: 1815,",",",",O
33,Sentence: 1815,with,IN,O
34,Sentence: 1815,similar,JJ,O
35,Sentence: 1815,distributions,NNS,O
36,Sentence: 1815,of,IN,O
37,Sentence: 1815,word,NN,O
38,Sentence: 1815,occurrences,NNS,O
39,Sentence: 1815,.,.,O
0,Sentence: 261,The,DT,O
1,Sentence: 261,recipes,NNS,B
2,Sentence: 261,data,NNS,I
3,Sentence: 261,set,VBD,I
4,Sentence: 261,consists,NNS,O
5,Sentence: 261,of,IN,O
6,Sentence: 261,ingredients,NNS,O
7,Sentence: 261,from,IN,O
8,Sentence: 261,recipes,NNS,O
9,Sentence: 261,taken,VBN,O
10,Sentence: 261,from,IN,O
11,Sentence: 261,the,DT,O
12,Sentence: 261,computer,NN,O
13,Sentence: 261,cooking,VBG,O
14,Sentence: 261,contest,NN,O
15,Sentence: 261,1,CD,O
16,Sentence: 261,.,.,O
0,Sentence: 4816,The,DT,O
1,Sentence: 4816,backbone,NN,O
2,Sentence: 4816,parameter,NN,O
3,Sentence: 4816,are,VBP,O
4,Sentence: 4816,initialized,VBN,O
5,Sentence: 4816,by,IN,O
6,Sentence: 4816,image,NN,O
7,Sentence: 4816,classification,NN,O
8,Sentence: 4816,task,NN,O
9,Sentence: 4816,on,IN,O
10,Sentence: 4816,ImageNet,NNP,B
11,Sentence: 4816,dataset,NN,I
12,Sentence: 4816,",",",",O
13,Sentence: 4816,other,JJ,O
14,Sentence: 4816,new,JJ,O
15,Sentence: 4816,parameters,NNS,O
16,Sentence: 4816,are,VBP,O
17,Sentence: 4816,initialized,VBN,O
18,Sentence: 4816,by,IN,O
19,Sentence: 4816,He,PRP,O
20,Sentence: 4816,(,(,O
21,Sentence: 4816,MSRA,NNP,O
22,Sentence: 4816,),),O
23,Sentence: 4816,initialization,NN,O
24,Sentence: 4816,.,.,O
0,Sentence: 3642,As,IN,O
1,Sentence: 3642,measured,VBN,O
2,Sentence: 3642,by,IN,O
3,Sentence: 3642,teaching,VBG,O
4,Sentence: 3642,assistants,NNS,O
5,Sentence: 3642,",",",",O
6,Sentence: 3642,according,VBG,O
7,Sentence: 3642,to,TO,O
8,Sentence: 3642,the,DT,O
9,Sentence: 3642,course,NN,O
10,Sentence: 3642,'s,POS,O
11,Sentence: 3642,evaluative,JJ,O
12,Sentence: 3642,criteria,NNS,O
13,Sentence: 3642,",",",",O
14,Sentence: 3642,including,VBG,O
15,Sentence: 3642,originality,NN,O
16,Sentence: 3642,",",",",O
17,Sentence: 3642,practicality,NN,O
18,Sentence: 3642,",",",",O
19,Sentence: 3642,and,CC,O
20,Sentence: 3642,commercial,JJ,O
21,Sentence: 3642,transfer,NN,O
22,Sentence: 3642,potential,NN,O
23,Sentence: 3642,",",",",O
24,Sentence: 3642,students,NNS,O
25,Sentence: 3642,using,VBG,O
26,Sentence: 3642,combinFormation,NN,O
27,Sentence: 3642,on,IN,O
28,Sentence: 3642,prior,JJ,O
29,Sentence: 3642,work,NN,O
30,Sentence: 3642,collections,NNS,O
31,Sentence: 3642,were,VBD,O
32,Sentence: 3642,found,VBN,O
33,Sentence: 3642,to,TO,O
34,Sentence: 3642,develop,VB,O
35,Sentence: 3642,better,JJR,O
36,Sentence: 3642,inventions,NNS,O
37,Sentence: 3642,than,IN,O
38,Sentence: 3642,those,DT,O
39,Sentence: 3642,using,VBG,O
40,Sentence: 3642,Google,NNP,O
41,Sentence: 3642,and,CC,O
42,Sentence: 3642,Word,NNP,O
43,Sentence: 3642,",",",",O
44,Sentence: 3642,and,CC,O
45,Sentence: 3642,the,DT,O
46,Sentence: 3642,results,NNS,O
47,Sentence: 3642,were,VBD,O
48,Sentence: 3642,statistically,RB,O
49,Sentence: 3642,significant,JJ,O
50,Sentence: 3642,.,.,O
0,Sentence: 734,:,:,O
1,Sentence: 734,Application,NN,O
2,Sentence: 734,Datasets,NNS,O
3,Sentence: 734,:,:,O
4,Sentence: 734,We,PRP,O
5,Sentence: 734,compare,VBP,O
6,Sentence: 734,our,PRP$,O
7,Sentence: 734,model,NN,O
8,Sentence: 734,to,TO,O
9,Sentence: 734,baselines,NNS,O
10,Sentence: 734,averaged,VBN,O
11,Sentence: 734,over,IN,O
12,Sentence: 734,5,CD,O
13,Sentence: 734,runs,NNS,O
14,Sentence: 734,with,IN,O
15,Sentence: 734,different,JJ,O
16,Sentence: 734,seeds,NNS,O
17,Sentence: 734,in,IN,O
18,Sentence: 734,natural,JJ,O
19,Sentence: 734,language,NN,O
20,Sentence: 734,understanding,NN,O
21,Sentence: 734,and,CC,O
22,Sentence: 734,computer,NN,O
23,Sentence: 734,vision,NN,O
24,Sentence: 734,applications,NNS,O
25,Sentence: 734,and,CC,O
26,Sentence: 734,note,VBP,O
27,Sentence: 734,the,DT,O
28,Sentence: 734,relative,JJ,O
29,Sentence: 734,increase,NN,O
30,Sentence: 734,in,IN,O
31,Sentence: 734,number,NN,O
32,Sentence: 734,of,IN,O
33,Sentence: 734,params,NNS,O
34,Sentence: 734,for,IN,O
35,Sentence: 734,each,DT,O
36,Sentence: 734,method,NN,O
37,Sentence: 734,.,.,O
0,Sentence: 2037,If,IN,O
1,Sentence: 2037,these,DT,O
2,Sentence: 2037,data,NNS,O
3,Sentence: 2037,sets,NNS,O
4,Sentence: 2037,already,RB,O
5,Sentence: 2037,provided,VBD,O
6,Sentence: 2037,a,DT,O
7,Sentence: 2037,train,NN,O
8,Sentence: 2037,/,JJ,O
9,Sentence: 2037,test,NN,O
10,Sentence: 2037,split,NN,O
11,Sentence: 2037,we,PRP,O
12,Sentence: 2037,merged,VBD,O
13,Sentence: 2037,them,PRP,O
14,Sentence: 2037,.,.,O
0,Sentence: 2340,Because,IN,O
1,Sentence: 2340,of,IN,O
2,Sentence: 2340,space,NN,O
3,Sentence: 2340,constraints,NNS,O
4,Sentence: 2340,",",",",O
5,Sentence: 2340,we,PRP,O
6,Sentence: 2340,only,RB,O
7,Sentence: 2340,report,VBD,O
8,Sentence: 2340,results,NNS,O
9,Sentence: 2340,with,IN,O
10,Sentence: 2340,the,DT,O
11,Sentence: 2340,News,NNP,B
12,Sentence: 2340,and,CC,I
13,Sentence: 2340,Tags,NNP,I
14,Sentence: 2340,datasets,NNS,I
15,Sentence: 2340,.,.,O
0,Sentence: 4678,A,DT,O
1,Sentence: 4678,Gaussian,JJ,O
2,Sentence: 4678,processes,NN,O
3,Sentence: 4678,is,VBZ,O
4,Sentence: 4678,an,DT,O
5,Sentence: 4678,infinite,JJ,O
6,Sentence: 4678,collection,NN,O
7,Sentence: 4678,of,IN,O
8,Sentence: 4678,random,NN,O
9,Sentence: 4678,variables,NNS,O
10,Sentence: 4678,for,IN,O
11,Sentence: 4678,which,WDT,O
12,Sentence: 4678,any,DT,O
13,Sentence: 4678,finite,NN,O
14,Sentence: 4678,subset,NN,O
15,Sentence: 4678,are,VBP,O
16,Sentence: 4678,jointly,RB,O
17,Sentence: 4678,Gaussian,JJ,O
18,Sentence: 4678,distributed,VBN,O
19,Sentence: 4678,.,.,O
0,Sentence: 1678,show,NN,O
1,Sentence: 1678,twodimensional,JJ,O
2,Sentence: 1678,embeddings,NNS,O
3,Sentence: 1678,of,IN,O
4,Sentence: 1678,training,VBG,O
5,Sentence: 1678,data,NNS,O
6,Sentence: 1678,points,NNS,O
7,Sentence: 1678,and,CC,O
8,Sentence: 1678,classification,NN,O
9,Sentence: 1678,boundaries,NNS,O
10,Sentence: 1678,for,IN,O
11,Sentence: 1678,each,DT,O
12,Sentence: 1678,label,NN,O
13,Sentence: 1678,obtained,VBN,O
14,Sentence: 1678,by,IN,O
15,Sentence: 1678,MLDA,NNP,O
16,Sentence: 1678,and,CC,O
17,Sentence: 1678,BSML,NNP,O
18,Sentence: 1678,on,IN,O
19,Sentence: 1678,Emotions,NNS,O
0,Sentence: 581,We,PRP,O
1,Sentence: 581,evaluate,VBP,O
2,Sentence: 581,our,PRP$,O
3,Sentence: 581,algorithm,NN,O
4,Sentence: 581,on,IN,O
5,Sentence: 581,three,CD,O
6,Sentence: 581,datasets,NNS,O
7,Sentence: 581,:,:,O
8,Sentence: 581,retrieving,VBG,O
9,Sentence: 581,movies,NNS,O
10,Sentence: 581,from,IN,O
11,Sentence: 581,EachMovie,NNP,O
12,Sentence: 581,",",",",O
13,Sentence: 581,finding,VBG,O
14,Sentence: 581,completions,NNS,O
15,Sentence: 581,of,IN,O
16,Sentence: 581,author,NN,O
17,Sentence: 581,sets,NNS,O
18,Sentence: 581,from,IN,O
19,Sentence: 581,the,DT,O
20,Sentence: 581,NIPS,NNP,B
21,Sentence: 581,dataset,NN,I
22,Sentence: 581,",",",",O
23,Sentence: 581,and,CC,O
24,Sentence: 581,finding,VBG,O
25,Sentence: 581,completions,NNS,O
26,Sentence: 581,of,IN,O
27,Sentence: 581,sets,NNS,O
28,Sentence: 581,of,IN,O
29,Sentence: 581,words,NNS,O
30,Sentence: 581,appearing,VBG,O
31,Sentence: 581,in,IN,O
32,Sentence: 581,the,DT,O
33,Sentence: 581,Grolier,NNP,O
34,Sentence: 581,encyclopedia,NN,O
35,Sentence: 581,.,.,O
0,Sentence: 4341,After,IN,O
1,Sentence: 4341,enforcing,VBG,O
2,Sentence: 4341,these,DT,O
3,Sentence: 4341,requirements,NNS,O
4,Sentence: 4341,",",",",O
5,Sentence: 4341,our,PRP$,O
6,Sentence: 4341,dataset,NN,O
7,Sentence: 4341,contains,VBZ,O
8,Sentence: 4341,a,DT,O
9,Sentence: 4341,total,NN,O
10,Sentence: 4341,of,IN,O
11,Sentence: 4341,850,CD,O
12,Sentence: 4341,distinct,JJ,O
13,Sentence: 4341,user,NN,O
14,Sentence: 4341,profiles,NNS,O
15,Sentence: 4341,.,.,O
0,Sentence: 1667,Accuracy,NNP,O
1,Sentence: 1667,(,(,O
2,Sentence: 1667,Ac,NNP,O
3,Sentence: 1667,),),O
4,Sentence: 1667,:,:,O
5,Sentence: 1667,the,DT,O
6,Sentence: 1667,ratio,NN,O
7,Sentence: 1667,of,IN,O
8,Sentence: 1667,the,DT,O
9,Sentence: 1667,number,NN,O
10,Sentence: 1667,of,IN,O
11,Sentence: 1667,correctly,RB,O
12,Sentence: 1667,classified,VBN,O
13,Sentence: 1667,data,NN,O
14,Sentence: 1667,points,NNS,O
15,Sentence: 1667,to,TO,O
16,Sentence: 1667,the,DT,O
17,Sentence: 1667,total,JJ,O
18,Sentence: 1667,number,NN,O
19,Sentence: 1667,of,IN,O
20,Sentence: 1667,data,NNS,O
21,Sentence: 1667,points,NNS,O
22,Sentence: 1667,in,IN,O
23,Sentence: 1667,the,DT,O
24,Sentence: 1667,test,NN,O
25,Sentence: 1667,set,NN,O
26,Sentence: 1667,.,.,O
0,Sentence: 2785,The,DT,O
1,Sentence: 2785,dataset,NN,O
2,Sentence: 2785,consists,VBZ,O
3,Sentence: 2785,of,IN,O
4,Sentence: 2785,purchasing,VBG,O
5,Sentence: 2785,histories,NNS,O
6,Sentence: 2785,of,IN,O
7,Sentence: 2785,"56,028",CD,O
8,Sentence: 2785,users,NNS,O
9,Sentence: 2785,and,CC,O
10,Sentence: 2785,contains,VBZ,O
11,Sentence: 2785,the,DT,O
12,Sentence: 2785,gender,NN,O
13,Sentence: 2785,",",",",O
14,Sentence: 2785,age,NN,O
15,Sentence: 2785,",",",",O
16,Sentence: 2785,and,CC,O
17,Sentence: 2785,marital,JJ,O
18,Sentence: 2785,status,NN,O
19,Sentence: 2785,(,(,O
20,Sentence: 2785,demographic,JJ,O
21,Sentence: 2785,attributes,NNS,O
22,Sentence: 2785,),),O
23,Sentence: 2785,of,IN,O
24,Sentence: 2785,all,PDT,O
25,Sentence: 2785,the,DT,O
26,Sentence: 2785,users,NNS,O
27,Sentence: 2785,.,.,O
0,Sentence: 1677,The,DT,O
1,Sentence: 1677,document,NN,O
2,Sentence: 1677,collection,NN,O
3,Sentence: 1677,on,IN,O
4,Sentence: 1677,an,DT,O
5,Sentence: 1677,Intranet,NNP,O
6,Sentence: 1677,is,VBZ,O
7,Sentence: 1677,relatively,RB,O
8,Sentence: 1677,small,JJ,O
9,Sentence: 1677,and,CC,O
10,Sentence: 1677,changes,NNS,O
11,Sentence: 1677,less,RBR,O
12,Sentence: 1677,frequently,RB,O
13,Sentence: 1677,.,.,O
0,Sentence: 1240,To,TO,O
1,Sentence: 1240,this,DT,O
2,Sentence: 1240,end,NN,O
3,Sentence: 1240,",",",",O
4,Sentence: 1240,we,PRP,O
5,Sentence: 1240,deployed,VBD,O
6,Sentence: 1240,the,DT,O
7,Sentence: 1240,networks,NNS,O
8,Sentence: 1240,which,WDT,O
9,Sentence: 1240,were,VBD,O
10,Sentence: 1240,trained,VBN,O
11,Sentence: 1240,on,IN,O
12,Sentence: 1240,the,DT,O
13,Sentence: 1240,baseline,NN,O
14,Sentence: 1240,-,:,O
15,Sentence: 1240,ImageNet,NNP,B
16,Sentence: 1240,dataset,NN,I
17,Sentence: 1240,and,CC,O
18,Sentence: 1240,fed,VB,O
19,Sentence: 1240,them,PRP,O
20,Sentence: 1240,with,IN,O
21,Sentence: 1240,5000,CD,O
22,Sentence: 1240,images,NNS,O
23,Sentence: 1240,from,IN,O
24,Sentence: 1240,the,DT,O
25,Sentence: 1240,test,NN,O
26,Sentence: 1240,set,NN,O
27,Sentence: 1240,.,.,O
0,Sentence: 3286,With,IN,O
1,Sentence: 3286,a,DT,O
2,Sentence: 3286,non,JJ,O
3,Sentence: 3286,-,:,O
4,Sentence: 3286,trivial,JJ,O
5,Sentence: 3286,adaptation,NN,O
6,Sentence: 3286,of,IN,O
7,Sentence: 3286,deep,JJ,O
8,Sentence: 3286,learning,VBG,O
9,Sentence: 3286,methods,NNS,O
10,Sentence: 3286,from,IN,O
11,Sentence: 3286,other,JJ,O
12,Sentence: 3286,application,NN,O
13,Sentence: 3286,domains,NNS,O
14,Sentence: 3286,to,TO,O
15,Sentence: 3286,computational,JJ,O
16,Sentence: 3286,epidemiology,NN,O
17,Sentence: 3286,",",",",O
18,Sentence: 3286,and,CC,O
19,Sentence: 3286,more,RBR,O
20,Sentence: 3286,specifically,RB,O
21,Sentence: 3286,by,IN,O
22,Sentence: 3286,using,VBG,O
23,Sentence: 3286,adjacent,JJ,O
24,Sentence: 3286,graph,NN,O
25,Sentence: 3286,convolution,NN,O
26,Sentence: 3286,and,CC,O
27,Sentence: 3286,a,DT,O
28,Sentence: 3286,recurrent,NN,O
29,Sentence: 3286,module,NN,O
30,Sentence: 3286,",",",",O
31,Sentence: 3286,our,PRP$,O
32,Sentence: 3286,proposed,VBN,O
33,Sentence: 3286,method,NN,O
34,Sentence: 3286,shows,VBZ,O
35,Sentence: 3286,significant,JJ,O
36,Sentence: 3286,and,CC,O
37,Sentence: 3286,consistent,JJ,O
38,Sentence: 3286,performance,NN,O
39,Sentence: 3286,improvement,NN,O
40,Sentence: 3286,over,IN,O
41,Sentence: 3286,other,JJ,O
42,Sentence: 3286,representative,JJ,O
43,Sentence: 3286,baseline,NN,O
44,Sentence: 3286,methods,NNS,O
45,Sentence: 3286,on,IN,O
46,Sentence: 3286,multiple,JJ,O
47,Sentence: 3286,real,JJ,O
48,Sentence: 3286,-,:,O
49,Sentence: 3286,world,NN,O
50,Sentence: 3286,datasets,NNS,O
51,Sentence: 3286,in,IN,O
52,Sentence: 3286,our,PRP$,O
53,Sentence: 3286,evaluation,NN,O
54,Sentence: 3286,.,.,O
0,Sentence: 5776,Under,IN,O
1,Sentence: 5776,the,DT,O
2,Sentence: 5776,assumption,NN,O
3,Sentence: 5776,that,IN,O
4,Sentence: 5776,the,DT,O
5,Sentence: 5776,person,NN,O
6,Sentence: 5776,images,NNS,O
7,Sentence: 5776,(,(,O
8,Sentence: 5776,both,DT,O
9,Sentence: 5776,in,IN,O
10,Sentence: 5776,source,NN,O
11,Sentence: 5776,and,CC,O
12,Sentence: 5776,target,NN,O
13,Sentence: 5776,datasets,NNS,O
14,Sentence: 5776,),),O
15,Sentence: 5776,share,NN,O
16,Sentence: 5776,the,DT,O
17,Sentence: 5776,same,JJ,O
18,Sentence: 5776,set,NN,O
19,Sentence: 5776,of,IN,O
20,Sentence: 5776,semantic,JJ,O
21,Sentence: 5776,attributes,NNS,O
22,Sentence: 5776,",",",",O
23,Sentence: 5776,the,DT,O
24,Sentence: 5776,distribution,NN,O
25,Sentence: 5776,distance,NN,O
26,Sentence: 5776,of,IN,O
27,Sentence: 5776,the,DT,O
28,Sentence: 5776,attribute,JJ,O
29,Sentence: 5776,feature,NN,O
30,Sentence: 5776,space,NN,O
31,Sentence: 5776,between,IN,O
32,Sentence: 5776,the,DT,O
33,Sentence: 5776,source,NN,O
34,Sentence: 5776,set,NN,O
35,Sentence: 5776,and,CC,O
36,Sentence: 5776,the,DT,O
37,Sentence: 5776,target,NN,O
38,Sentence: 5776,set,VBN,O
39,Sentence: 5776,ought,MD,O
40,Sentence: 5776,to,TO,O
41,Sentence: 5776,be,VB,O
42,Sentence: 5776,minimize,VBN,O
43,Sentence: 5776,.,.,O
0,Sentence: 158,First,RB,O
1,Sentence: 158,",",",",O
2,Sentence: 158,it,PRP,O
3,Sentence: 158,shows,VBZ,O
4,Sentence: 158,that,IN,O
5,Sentence: 158,the,DT,O
6,Sentence: 158,initial,JJ,O
7,Sentence: 158,choice,NN,O
8,Sentence: 158,of,IN,O
9,Sentence: 158,two,CD,O
10,Sentence: 158,clusters,NNS,O
11,Sentence: 158,was,VBD,O
12,Sentence: 158,well,RB,O
13,Sentence: 158,justified,VBN,O
14,Sentence: 158,for,IN,O
15,Sentence: 158,this,DT,O
16,Sentence: 158,data,NN,O
17,Sentence: 158,set,NN,O
18,Sentence: 158,.,.,O
0,Sentence: 4185,Each,DT,O
1,Sentence: 4185,topic,NN,O
2,Sentence: 4185,of,IN,O
3,Sentence: 4185,25,CD,O
4,Sentence: 4185,documents,NNS,O
5,Sentence: 4185,from,IN,O
6,Sentence: 4185,the,DT,O
7,Sentence: 4185,AQUAINT,NNP,B
8,Sentence: 4185,corpus,NN,I
9,Sentence: 4185,of,IN,O
10,Sentence: 4185,English,NNP,O
11,Sentence: 4185,news,NN,O
12,Sentence: 4185,is,VBZ,O
13,Sentence: 4185,to,TO,O
14,Sentence: 4185,be,VB,O
15,Sentence: 4185,summarized,VBN,O
16,Sentence: 4185,into,IN,O
17,Sentence: 4185,a,DT,O
18,Sentence: 4185,collective,JJ,O
19,Sentence: 4185,abstract,NN,O
20,Sentence: 4185,of,IN,O
21,Sentence: 4185,at,IN,O
22,Sentence: 4185,most,JJS,O
23,Sentence: 4185,250,CD,O
24,Sentence: 4185,words,NNS,O
25,Sentence: 4185,.,.,O
0,Sentence: 1554,Given,VBN,O
1,Sentence: 1554,that,IN,O
2,Sentence: 1554,the,DT,O
3,Sentence: 1554,set,NN,O
4,Sentence: 1554,of,IN,O
5,Sentence: 1554,comparisons,NNS,O
6,Sentence: 1554,is,VBZ,O
7,Sentence: 1554,quadratic,JJ,O
8,Sentence: 1554,",",",",O
9,Sentence: 1554,a,DT,O
10,Sentence: 1554,naïve,JJ,O
11,Sentence: 1554,implementation,NN,O
12,Sentence: 1554,of,IN,O
13,Sentence: 1554,the,DT,O
14,Sentence: 1554,algorithm,NN,O
15,Sentence: 1554,leads,VBZ,O
16,Sentence: 1554,to,TO,O
17,Sentence: 1554,a,DT,O
18,Sentence: 1554,complexity,NN,O
19,Sentence: 1554,of,IN,O
20,Sentence: 1554,O(N,NNP,O
21,Sentence: 1554,2,CD,O
22,Sentence: 1554,d,NN,O
23,Sentence: 1554,2,CD,O
24,Sentence: 1554,K,NNP,O
25,Sentence: 1554,),),O
26,Sentence: 1554,",",",",O
27,Sentence: 1554,where,WRB,O
28,Sentence: 1554,N,NNP,O
29,Sentence: 1554,is,VBZ,O
30,Sentence: 1554,the,DT,O
31,Sentence: 1554,size,NN,O
32,Sentence: 1554,of,IN,O
33,Sentence: 1554,the,DT,O
34,Sentence: 1554,dataset,NN,O
35,Sentence: 1554,",",",",O
36,Sentence: 1554,d,NN,O
37,Sentence: 1554,is,VBZ,O
38,Sentence: 1554,the,DT,O
39,Sentence: 1554,dimension,NN,O
40,Sentence: 1554,of,IN,O
41,Sentence: 1554,the,DT,O
42,Sentence: 1554,feature,NN,O
43,Sentence: 1554,space,NN,O
44,Sentence: 1554,",",",",O
45,Sentence: 1554,and,CC,O
46,Sentence: 1554,K,NNP,O
47,Sentence: 1554,is,VBZ,O
48,Sentence: 1554,the,DT,O
49,Sentence: 1554,size,NN,O
50,Sentence: 1554,of,IN,O
51,Sentence: 1554,the,DT,O
52,Sentence: 1554,selected,VBN,O
53,Sentence: 1554,set,NN,O
54,Sentence: 1554,of,IN,O
55,Sentence: 1554,comparisons,NNS,O
56,Sentence: 1554,.,.,O
